MODULE,FIELD_ORIGIN,DB_TABLE,DB_COLUMN,JAVA_OBJECT,JAVA_PROPERTY,UI_FIELD_NAME,FIELD_DESCRIPTION,LOOKUP_TABLE,LOOKUP_COLUMN,CUSTOM_ATTRIBUTE_ID,GROUP_NAME,DATA_TYPE,MAX_LENGTH,MODULE_USAGE,SOURCE_FILE,CONFIDENCE,MAPPING_PRIORITY,NOTES
Award,LOOKUP_REFERENCE,IDC_RATE_TYPE,IDC_RATE_TYPE_CODE,org.kuali.kra.award.commitments.FandaRateType,fandaRateTypeCode,F&A Rate Type Code,F&A Rate Type Code,,,,,NUMBER,"3,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/FandaRateType.xml,HIGH,HIGH,label inherited via Spring parent bean from FandaRateType.xml; also mapped by IndirectcostRateType
Award,LOOKUP_REFERENCE,IDC_RATE_TYPE,OBJ_ID,org.kuali.kra.award.commitments.FandaRateType,objectId,,,,,,,VARCHAR2,36,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted; also mapped by IndirectcostRateType
Award,LOOKUP_REFERENCE,IDC_RATE_TYPE,UPDATE_TIMESTAMP,org.kuali.kra.award.commitments.FandaRateType,updateTimestamp,,,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted; also mapped by IndirectcostRateType
Award,LOOKUP_REFERENCE,IDC_RATE_TYPE,UPDATE_USER,org.kuali.kra.award.commitments.FandaRateType,updateUser,,,,,,,VARCHAR2,60,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted; also mapped by IndirectcostRateType
Award,LOOKUP_REFERENCE,IDC_RATE_TYPE,VER_NBR,org.kuali.kra.award.commitments.FandaRateType,versionNumber,,,,,,,NUMBER,"8,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted; also mapped by IndirectcostRateType
Award,CORE_KUALI,PENDING_TRANSACTIONS,ANTICIPATED_AMOUNT,org.kuali.kra.timeandmoney.transactions.PendingTransaction,anticipatedAmount,Anticipated Change,Anticipated Change,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/PendingTransaction.xml,HIGH,HIGH,label inherited via Spring parent bean from PendingTransaction.xml
Award,CORE_KUALI,PENDING_TRANSACTIONS,ANTICIPATED_DIRECT_AMOUNT,org.kuali.kra.timeandmoney.transactions.PendingTransaction,anticipatedDirectAmount,Anticipated Direct Change,Anticipated Direct Change,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/PendingTransaction.xml,HIGH,HIGH,label inherited via Spring parent bean from PendingTransaction.xml
Award,CORE_KUALI,PENDING_TRANSACTIONS,ANTICIPATED_INDIRECT_AMOUNT,org.kuali.kra.timeandmoney.transactions.PendingTransaction,anticipatedIndirectAmount,Anticipated F&A Change,Anticipated F&A Change,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/PendingTransaction.xml,HIGH,HIGH,label inherited via Spring parent bean from PendingTransaction.xml
Award,CORE_KUALI,PENDING_TRANSACTIONS,COMMENTS,org.kuali.kra.timeandmoney.transactions.PendingTransaction,comments,Comments,Comments,,,,,VARCHAR2,2000,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/PendingTransaction.xml,HIGH,HIGH,label inherited via Spring parent bean from PendingTransaction.xml
Award,CORE_KUALI,PENDING_TRANSACTIONS,DESTINATION_AWARD_NUMBER,org.kuali.kra.timeandmoney.transactions.PendingTransaction,destinationAwardNumber,Destination Award,Destination Award,,,,,VARCHAR2,12,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/PendingTransaction.xml,HIGH,HIGH,label inherited via Spring parent bean from PendingTransaction.xml
Award,CORE_KUALI,PENDING_TRANSACTIONS,DOCUMENT_NUMBER,org.kuali.kra.timeandmoney.transactions.PendingTransaction,documentNumber,,,,,,,VARCHAR2,40,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml,MEDIUM,HIGH,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,PENDING_TRANSACTIONS,OBJ_ID,org.kuali.kra.timeandmoney.transactions.PendingTransaction,objectId,,,,,,,VARCHAR2,36,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,PENDING_TRANSACTIONS,OBLIGATED_AMOUNT,org.kuali.kra.timeandmoney.transactions.PendingTransaction,obligatedAmount,Obligated Change,Obligated Change,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/PendingTransaction.xml,HIGH,HIGH,label inherited via Spring parent bean from PendingTransaction.xml
Award,CORE_KUALI,PENDING_TRANSACTIONS,OBLIGATED_DIRECT_AMOUNT,org.kuali.kra.timeandmoney.transactions.PendingTransaction,obligatedDirectAmount,Obligated Direct Change,Obligated Direct,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/PendingTransaction.xml,HIGH,HIGH,label inherited via Spring parent bean from PendingTransaction.xml
Award,CORE_KUALI,PENDING_TRANSACTIONS,OBLIGATED_INDIRECT_AMOUNT,org.kuali.kra.timeandmoney.transactions.PendingTransaction,obligatedIndirectAmount,Obligated F&A Change,Obligated F&A Change,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/PendingTransaction.xml,HIGH,HIGH,label inherited via Spring parent bean from PendingTransaction.xml
Award,CORE_KUALI,PENDING_TRANSACTIONS,PROCESSED_FLAG,org.kuali.kra.timeandmoney.transactions.PendingTransaction,processedFlag,Processed Flag,Processed Flag,,,,,CHAR,1,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/PendingTransaction.xml,HIGH,HIGH,label inherited via Spring parent bean from PendingTransaction.xml
Award,CORE_KUALI,PENDING_TRANSACTIONS,SINGLE_NODE_TRANS,org.kuali.kra.timeandmoney.transactions.PendingTransaction,singleNodeTransaction,Single Node Transaction,Single Node Transaction,,,,,CHAR,1,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/PendingTransaction.xml,HIGH,HIGH,label inherited via Spring parent bean from PendingTransaction.xml
Award,CORE_KUALI,PENDING_TRANSACTIONS,SOURCE_AWARD_NUMBER,org.kuali.kra.timeandmoney.transactions.PendingTransaction,sourceAwardNumber,Source Award,Source Award,,,,,VARCHAR2,12,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/PendingTransaction.xml,HIGH,HIGH,label inherited via Spring parent bean from PendingTransaction.xml
Award,CORE_KUALI,PENDING_TRANSACTIONS,TRANSACTION_ID,org.kuali.kra.timeandmoney.transactions.PendingTransaction,transactionId,Transaction,Transaction,PENDING_TRANSACTIONS_EXTENSION,TRANSACTION_ID,,,NUMBER,"10,0",,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/PendingTransaction.xml,HIGH,HIGH,label inherited via Spring parent bean from PendingTransaction.xml
Award,CORE_KUALI,PENDING_TRANSACTIONS,UPDATE_TIMESTAMP,org.kuali.kra.timeandmoney.transactions.PendingTransaction,updateTimestamp,,,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,PENDING_TRANSACTIONS,UPDATE_USER,org.kuali.kra.timeandmoney.transactions.PendingTransaction,updateUser,,,,,,,VARCHAR2,60,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,PENDING_TRANSACTIONS,VER_NBR,org.kuali.kra.timeandmoney.transactions.PendingTransaction,versionNumber,,,,,,,NUMBER,"8,0",,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,LOOKUP_REFERENCE,REPORT,ACTIVE_FLAG,org.kuali.kra.award.paymentreports.Report,active,Active,Active,,,,,CHAR,1,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/Report.xml,HIGH,HIGH,label inherited via Spring parent bean from Report.xml
Award,LOOKUP_REFERENCE,REPORT,DESCRIPTION,org.kuali.kra.award.paymentreports.Report,description,Description,Description,,,,,VARCHAR2,200,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/Report.xml,HIGH,HIGH,label inherited via Spring parent bean from Report.xml
Award,LOOKUP_REFERENCE,REPORT,FINAL_REPORT_FLAG,org.kuali.kra.award.paymentreports.Report,finalReportFlag,Final Report Flag,Final Report Flag,,,,,CHAR,1,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/Report.xml,HIGH,HIGH,label inherited via Spring parent bean from Report.xml
Award,LOOKUP_REFERENCE,REPORT,OBJ_ID,org.kuali.kra.award.paymentreports.Report,objectId,,,,,,,VARCHAR2,36,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,LOOKUP_REFERENCE,REPORT,REPORT_CODE,org.kuali.kra.award.paymentreports.Report,reportCode,Report Code,Report Code,,,,,VARCHAR2,3,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/Report.xml,HIGH,HIGH,label inherited via Spring parent bean from Report.xml
Award,LOOKUP_REFERENCE,REPORT,UPDATE_TIMESTAMP,org.kuali.kra.award.paymentreports.Report,updateTimestamp,,,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,LOOKUP_REFERENCE,REPORT,UPDATE_USER,org.kuali.kra.award.paymentreports.Report,updateUser,,,,,,,VARCHAR2,60,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,LOOKUP_REFERENCE,REPORT,VER_NBR,org.kuali.kra.award.paymentreports.Report,versionNumber,,,,,,,NUMBER,"8,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,LOOKUP_REFERENCE,REPORT_CLASS,ACTIVE_FLAG,org.kuali.kra.award.paymentreports.ReportClass,active,Active,Active,,,,,CHAR,1,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ReportClass.xml,HIGH,HIGH,label inherited via Spring parent bean from ReportClass.xml
Award,LOOKUP_REFERENCE,REPORT_CLASS,DESCRIPTION,org.kuali.kra.award.paymentreports.ReportClass,description,Description,Description,,,,,VARCHAR2,200,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ReportClass.xml,HIGH,HIGH,label inherited via Spring parent bean from ReportClass.xml
Award,LOOKUP_REFERENCE,REPORT_CLASS,GENERATE_REPORT_REQUIREMENTS,org.kuali.kra.award.paymentreports.ReportClass,generateReportRequirements,Generate Report Tracking,Generate Report Tracking,,,,,VARCHAR2,1,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ReportClass.xml,HIGH,HIGH,label inherited via Spring parent bean from ReportClass.xml
Award,LOOKUP_REFERENCE,REPORT_CLASS,OBJ_ID,org.kuali.kra.award.paymentreports.ReportClass,objectId,,,,,,,VARCHAR2,36,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,LOOKUP_REFERENCE,REPORT_CLASS,REPORT_CLASS_CODE,org.kuali.kra.award.paymentreports.ReportClass,reportClassCode,Report Class Code,Report Class Code,,,,,VARCHAR2,3,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ReportClass.xml,HIGH,HIGH,label inherited via Spring parent bean from ReportClass.xml
Award,LOOKUP_REFERENCE,REPORT_CLASS,UPDATE_TIMESTAMP,org.kuali.kra.award.paymentreports.ReportClass,updateTimestamp,,,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,LOOKUP_REFERENCE,REPORT_CLASS,UPDATE_USER,org.kuali.kra.award.paymentreports.ReportClass,updateUser,,,,,,,VARCHAR2,60,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,LOOKUP_REFERENCE,REPORT_CLASS,VER_NBR,org.kuali.kra.award.paymentreports.ReportClass,versionNumber,,,,,,,NUMBER,"8,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,LOOKUP_REFERENCE,REPORT_STATUS,ACTIVE_FLAG,org.kuali.kra.award.paymentreports.ReportStatus,active,Active,Active,,,,,CHAR,1,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ReportStatus.xml,HIGH,HIGH,label inherited via Spring parent bean from ReportStatus.xml
Award,LOOKUP_REFERENCE,REPORT_STATUS,DESCRIPTION,org.kuali.kra.award.paymentreports.ReportStatus,description,Description,Description,,,,,VARCHAR2,200,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ReportStatus.xml,HIGH,HIGH,label inherited via Spring parent bean from ReportStatus.xml
Award,LOOKUP_REFERENCE,REPORT_STATUS,OBJ_ID,org.kuali.kra.award.paymentreports.ReportStatus,objectId,,,,,,,VARCHAR2,36,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,LOOKUP_REFERENCE,REPORT_STATUS,REPORT_STATUS_CODE,org.kuali.kra.award.paymentreports.ReportStatus,reportStatusCode,Report Status Code,Report Status Code,,,,,VARCHAR2,3,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ReportStatus.xml,HIGH,HIGH,label inherited via Spring parent bean from ReportStatus.xml
Award,LOOKUP_REFERENCE,REPORT_STATUS,UPDATE_TIMESTAMP,org.kuali.kra.award.paymentreports.ReportStatus,updateTimestamp,,,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,LOOKUP_REFERENCE,REPORT_STATUS,UPDATE_USER,org.kuali.kra.award.paymentreports.ReportStatus,updateUser,,,,,,,VARCHAR2,60,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,LOOKUP_REFERENCE,REPORT_STATUS,VER_NBR,org.kuali.kra.award.paymentreports.ReportStatus,versionNumber,,,,,,,NUMBER,"8,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,SUB_EXP_CAT_BY_FY,A8_DISADVANTAGE_AMT,org.kuali.kra.award.subcontracting.reporting.SubcontractingExpenditureCategoryAmountsInDateRange,eightADisadvantageExpenditureAmount,,,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,MEDIUM,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,SUB_EXP_CAT_BY_FY,AWARD_NUMBER,org.kuali.kra.award.subcontracting.reporting.SubcontractingExpenditureCategoryAmountsInDateRange,awardNumber,,,,,,,VARCHAR2,12,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,HIGH,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,SUB_EXP_CAT_BY_FY,END_DATE,org.kuali.kra.award.subcontracting.reporting.SubcontractingExpenditureCategoryAmountsInDateRange,rangeEndDate,End Date,Range End Date,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/SubcontractingExpenditureCategoryAmountsInDateRange.xml,HIGH,HIGH,label inherited via Spring parent bean from SubcontractingExpenditureCategoryAmountsInDateRange.xml
Award,CORE_KUALI,SUB_EXP_CAT_BY_FY,HISTORICAL_BLACK_COLLEGE_AMT,org.kuali.kra.award.subcontracting.reporting.SubcontractingExpenditureCategoryAmountsInDateRange,historicalBlackCollegeExpenditureAmount,,,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,MEDIUM,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,SUB_EXP_CAT_BY_FY,HUB_ZONE_AMT,org.kuali.kra.award.subcontracting.reporting.SubcontractingExpenditureCategoryAmountsInDateRange,hubZoneExpenditureAmount,,,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,MEDIUM,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,SUB_EXP_CAT_BY_FY,LARGE_BUSINESS_AMT,org.kuali.kra.award.subcontracting.reporting.SubcontractingExpenditureCategoryAmountsInDateRange,largeBusinessExpenditureAmount,,,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,MEDIUM,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,SUB_EXP_CAT_BY_FY,OBJ_ID,org.kuali.kra.award.subcontracting.reporting.SubcontractingExpenditureCategoryAmountsInDateRange,objectId,,,,,,,VARCHAR2,36,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,SUB_EXP_CAT_BY_FY,SERVICE_DISABLED_VET_OWNED_AMT,org.kuali.kra.award.subcontracting.reporting.SubcontractingExpenditureCategoryAmountsInDateRange,serviceDisabledVeteranOwnedExpenditureAmount,,,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,MEDIUM,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,SUB_EXP_CAT_BY_FY,SMALL_BUSINESS_AMT,org.kuali.kra.award.subcontracting.reporting.SubcontractingExpenditureCategoryAmountsInDateRange,smallBusinessExpenditureAmount,,,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,MEDIUM,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,SUB_EXP_CAT_BY_FY,START_DATE,org.kuali.kra.award.subcontracting.reporting.SubcontractingExpenditureCategoryAmountsInDateRange,rangeStartDate,Start Date,Range Start Date,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/SubcontractingExpenditureCategoryAmountsInDateRange.xml,HIGH,HIGH,label inherited via Spring parent bean from SubcontractingExpenditureCategoryAmountsInDateRange.xml
Award,CORE_KUALI,SUB_EXP_CAT_BY_FY,UPDATE_TIMESTAMP,org.kuali.kra.award.subcontracting.reporting.SubcontractingExpenditureCategoryAmountsInDateRange,updateTimestamp,,,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,SUB_EXP_CAT_BY_FY,UPDATE_USER,org.kuali.kra.award.subcontracting.reporting.SubcontractingExpenditureCategoryAmountsInDateRange,updateUser,,,,,,,VARCHAR2,60,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,SUB_EXP_CAT_BY_FY,VER_NBR,org.kuali.kra.award.subcontracting.reporting.SubcontractingExpenditureCategoryAmountsInDateRange,versionNumber,,,,,,,NUMBER,"8,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,SUB_EXP_CAT_BY_FY,VETERAN_OWNED_AMT,org.kuali.kra.award.subcontracting.reporting.SubcontractingExpenditureCategoryAmountsInDateRange,veteranOwnedExpenditureAmount,,,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,MEDIUM,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,SUB_EXP_CAT_BY_FY,WOMAN_OWNED_AMT,org.kuali.kra.award.subcontracting.reporting.SubcontractingExpenditureCategoryAmountsInDateRange,womanOwnedExpenditureAmount,,,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,MEDIUM,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,TIME_AND_MONEY_DOCUMENT,AWARD_NUMBER,org.kuali.kra.timeandmoney.document.TimeAndMoneyDocument,rootAwardNumber,,,,,,,VARCHAR2,12,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml,MEDIUM,HIGH,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,TIME_AND_MONEY_DOCUMENT,CREATION_DATE,org.kuali.kra.timeandmoney.document.TimeAndMoneyDocument,creationDate,,,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml,MEDIUM,MEDIUM,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,TIME_AND_MONEY_DOCUMENT,DOCUMENT_NUMBER,org.kuali.kra.timeandmoney.document.TimeAndMoneyDocument,documentNumber,,,,,,,VARCHAR2,40,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml,MEDIUM,HIGH,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,TIME_AND_MONEY_DOCUMENT,OBJ_ID,org.kuali.kra.timeandmoney.document.TimeAndMoneyDocument,objectId,,,,,,,VARCHAR2,36,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,TIME_AND_MONEY_DOCUMENT,TIME_AND_MONEY_DOC_STATUS,org.kuali.kra.timeandmoney.document.TimeAndMoneyDocument,documentStatus,,,,,,,VARCHAR2,10,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml,MEDIUM,MEDIUM,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,TIME_AND_MONEY_DOCUMENT,UPDATE_TIMESTAMP,org.kuali.kra.timeandmoney.document.TimeAndMoneyDocument,updateTimestamp,,,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,TIME_AND_MONEY_DOCUMENT,UPDATE_USER,org.kuali.kra.timeandmoney.document.TimeAndMoneyDocument,updateUser,,,,,,,VARCHAR2,60,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,TIME_AND_MONEY_DOCUMENT,VER_NBR,org.kuali.kra.timeandmoney.document.TimeAndMoneyDocument,versionNumber,,,,,,,NUMBER,"8,0",,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,TIME_AND_MONEY_POSTS,ACTIVE,org.kuali.coeus.award.finance.timeAndMoney.TimeAndMoneyPosts,active,,,,,,,CHAR,1,,coeus-impl/src/main/java/org/kuali/coeus/award/finance/timeAndMoney/TimeAndMoneyPosts.java,MEDIUM,MEDIUM,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,TIME_AND_MONEY_POSTS,AWARD_FAMILY,org.kuali.coeus.award.finance.timeAndMoney.TimeAndMoneyPosts,awardFamily,,,,,,,VARCHAR2,12,,coeus-impl/src/main/java/org/kuali/coeus/award/finance/timeAndMoney/TimeAndMoneyPosts.java,MEDIUM,MEDIUM,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,TIME_AND_MONEY_POSTS,AWARD_ID,org.kuali.coeus.award.finance.timeAndMoney.TimeAndMoneyPosts,awardId,,,,,,,NUMBER,"22,0",,coeus-impl/src/main/java/org/kuali/coeus/award/finance/timeAndMoney/TimeAndMoneyPosts.java,MEDIUM,HIGH,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,TIME_AND_MONEY_POSTS,DOCUMENT_NUMBER,org.kuali.coeus.award.finance.timeAndMoney.TimeAndMoneyPosts,documentNumber,,,,,,,VARCHAR2,40,,coeus-impl/src/main/java/org/kuali/coeus/award/finance/timeAndMoney/TimeAndMoneyPosts.java,MEDIUM,HIGH,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,TIME_AND_MONEY_POSTS,ID,org.kuali.coeus.award.finance.timeAndMoney.TimeAndMoneyPosts,id,,,,,,,NUMBER,"19,0",,coeus-impl/src/main/java/org/kuali/coeus/award/finance/timeAndMoney/TimeAndMoneyPosts.java,MEDIUM,HIGH,no DataDictionary label in source; UI name not asserted
